name,page,category,tags,url,pageStatus
Buttermilk Cold Soup,52,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n105,verified
Calf's Head Soup,22,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n75,verified
Cherry Cold Soup,51,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n104,verified
Cherry Soup,49,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n102,verified
Chicken Soup,23,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n76,verified
Chocolate Soup,46,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n99,verified
Clear Brown Beef isoup,18,Mains,,https://archive.org/details/cu31924000722862/page/n71,verified
Clear White Beef Soup,17,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n70,verified
Coarse Barley Groats Soup,41,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n94,verified
Cornmeal Soup,46,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n99,verified
Crab Soup,26,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n79,verified
Dried Prunes Soup,50,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n103,verified
Dumplings in Soups,16,Sides,,https://archive.org/details/cu31924000722862,unverified
Early Vegetable Soup,34,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n87,verified
Eel Soup. (Bremen style),36,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n89,verified
Eel Soup. ( Hamburg style),26,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n79,verified
Extract of Beef Soup,17,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n70,verified
Orange Cold Soup,51,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n104,verified
Ox-tail Soup,20,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n73,verified
Ox- tongue Soup,19,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n72,verified
Oyster Soup,25,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n78,verified
Partridge Soup,30,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n83,verified
Pearl Barley and Milk Soup,45,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n98,verified
Pigeon Soup for invalids,81,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n134,verified
Plum Soup,49,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n102,verified
Plum Soup with Milk,49,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n102,verified
Potato Soup,33,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n86,verified
Prune Soup for invalids,50,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n103,verified
Barley and Fancy Noodles,16,Sides,,https://archive.org/details/cu31924000722862,unverified
Quick Beef Broth,16,Soups & Stews,,https://archive.org/details/cu31924000722862,unverified
Rice Soup with Milk,45,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n98,verified
Rice Soup with Raisins,42,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n95,verified
Russian Cabbage Soup,32,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n85,verified
Sago or Rice Cold Soup,51,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n104,verified
Sago Soup with Claret,41,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n94,verified
Sago Soup with Milk,46,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n99,verified
Schweriner Soup,35,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n88,verified
Silesian Celery Soup,38,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n91,verified
Sorrel Soup,38,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n91,verified
Soup it l'aurore,39,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n92,verified
"Soup, how to make stronger",16,Soups & Stews,,https://archive.org/details/cu31924000722862,unverified
Soup made with Pastry Dough,47,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n100,verified
"Soups, to thicken",15,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n66,verified
"Soup, Vegetables and Meat",32,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n85,verified
Split Pea Soup,35,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n88,verified
Extract of Beef,34,Mains,,https://archive.org/details/cu31924000722862/page/n87,verified
Vegetables in Soups,15,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n66,verified
White Bean Soup',36,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n89,verified
White Fibur Soup,47,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n100,verified
White Wine Soup,40,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n93,verified
Windsor Soup,24,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n77,verified
"Wine Soup, plain",41,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n94,verified
Wine Soup for invalids,43,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n96,verified
Wine Cold Soup,50,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n103,verified
"Page Page Cabbage, white,. with Mutton (Mecklenburgstyle)",73,Sides,,https://archive.org/details/cu31924000722862/page/n126,verified
Carrots and Peas,62,Sides,,https://archive.org/details/cu31924000722862/page/n115,verified
"Carrots, early",62,Sides,,https://archive.org/details/cu31924000722862/page/n115,verified
"Carrots, winter",78,Sides,,https://archive.org/details/cu31924000722862/page/n131,verified
Cauliflower,68,Sides,,https://archive.org/details/cu31924000722862/page/n121,verified
Cheese,69,Sides,,https://archive.org/details/cu31924000722862/page/n122,verified
"Celery, stewed",75,Sides,,https://archive.org/details/cu31924000722862/page/n128,verified
"Celery, stuffed",75,Sides,,https://archive.org/details/cu31924000722862/page/n128,verified
"Chestnuts, sweet",78,Sides,,https://archive.org/details/cu31924000722862/page/n131,verified
"Cucumbers, cooked",76,Sides,,https://archive.org/details/cu31924000722862/page/n129,verified
"Cucumbers, stewed",75,Sides,,https://archive.org/details/cu31924000722862/page/n128,verified
"Cucumbers, stuffed",76,Sides,,https://archive.org/details/cu31924000722862/page/n129,verified
Dandelions,58,Sides,,https://archive.org/details/cu31924000722862/page/n111,verified
Duck in Savoy Cabbage,71,Mains,,https://archive.org/details/cu31924000722862/page/n124,verified
Egg Plant,69,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n122,verified
"Potatoes, baked, with Cheese",90,Sides,,https://archive.org/details/cu31924000722862/page/n143,verified
"Potatoes, baked, with Sausages",89,Sides,,https://archive.org/details/cu31924000722862/page/n142,verified
"Potatoes, breaded",88,Sides,,https://archive.org/details/cu31924000722862/page/n141,verified
"Potatoes, curried",89,Sides,,https://archive.org/details/cu31924000722862/page/n142,verified
"Potatoes, roasted",88,Sides,,https://archive.org/details/cu31924000722862/page/n141,verified
"Potatoes, sliced ( German style)",91,Sides,,https://archive.org/details/cu31924000722862/page/n144,verified
"Potatoes, stuffed",90,Sides,,https://archive.org/details/cu31924000722862/page/n143,verified
Apples baked together,89,Desserts,,https://archive.org/details/cu31924000722862/page/n142,verified
Potatoes with Apples,90,Sides,,https://archive.org/details/cu31924000722862/page/n143,verified
Potatoes with Buttermilk,88,Sides,,https://archive.org/details/cu31924000722862/page/n141,verified
Potatoes with Herring,87,Sides,,https://archive.org/details/cu31924000722862/page/n140,verified
Potatoes with Parsley and boiled Fish,87,Sides,,https://archive.org/details/cu31924000722862/page/n140,verified
Potatoes with various kinds ofSauces,87,Sides,,https://archive.org/details/cu31924000722862/page/n140,verified
Puree of White Beans for convalescents',85,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n138,verified
Salsify or Oysterplant,56,Sides,,https://archive.org/details/cu31924000722862/page/n109,verified
Savoy Cabbage,71,Sides,,https://archive.org/details/cu31924000722862/page/n124,verified
Shredded Cabbage (Westphalian style),81,Sides,,https://archive.org/details/cu31924000722862/page/n134,verified
Sourkrout,81,Sides,,https://archive.org/details/cu31924000722862/page/n134,verified
Sourkrout with Pike,82,Sides,,https://archive.org/details/cu31924000722862/page/n135,verified
Sour Potatoes with Bay Leaves,87,Sides,,https://archive.org/details/cu31924000722862/page/n140,verified
Spinach,57,Sides,,https://archive.org/details/cu31924000722862/page/n110,verified
Vegetables,54,Sides,,https://archive.org/details/cu31924000722862/page/n107,verified
"Tomatoes, Spanish",79,Sides,,https://archive.org/details/cu31924000722862/page/n132,verified
"Tomatoes, stuffed",79,Sides,,https://archive.org/details/cu31924000722862/page/n132,verified
Turnips,80,Sides,,https://archive.org/details/cu31924000722862/page/n133,verified
"Turnips, early",65,Sides,,https://archive.org/details/cu31924000722862/page/n118,verified
"Turnips, early, with Mutton",65,Sides,,https://archive.org/details/cu31924000722862/page/n118,verified
"Vegetables, mixed",64,Sides,,https://archive.org/details/cu31924000722862/page/n117,verified
Vegetables with Barley Groats,67,Sides,,https://archive.org/details/cu31924000722862/page/n120,verified
Escallop* with Mustard Sauce,105,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n160,verified
Filet of Beef,97,Mains,,https://archive.org/details/cu31924000722862/page/n152,verified
Fried Chopped Beef,108,Mains,,https://archive.org/details/cu31924000722862/page/n163,verified
Meat,109,Mains,,https://archive.org/details/cu31924000722862/page/n164,verified
Fried minced Scallops (German Panhas),115,Mains,,https://archive.org/details/cu31924000722862/page/n172,verified
Fried Sour Rolls,115,Breads,,https://archive.org/details/cu31924000722862/page/n172,verified
Fried Tongue as a side dish,108,Mains,,https://archive.org/details/cu31924000722862/page/n163,verified
Goulash (an Hungarian dish),95,Mains,,https://archive.org/details/cu31924000722862/page/n148,verified
Hash N . H . J,113,Mains,,https://archive.org/details/cu31924000722862/page/n170,verified
Hash made of Soup Meat or remnants of Boast,113,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n170,verified
Irish Stew made of Meat remnants,112,Soups & Stews,,https://archive.org/details/cu31924000722862,unverified
"Meat Balls, hasty",110,Mains,,https://archive.org/details/cu31924000722862,unverified
Boiled Meat remnants,110,Mains,,https://archive.org/details/cu31924000722862,unverified
Meat Cream,114,Mains,,https://archive.org/details/cu31924000722862/page/n171,verified
Meat Fritters ( Dominikarierschnittej,114,Sides,,https://archive.org/details/cu31924000722862/page/n171,verified
Meat Loaf,109,Mains,,https://archive.org/details/cu31924000722862/page/n164,verified
"Meat Loaf, stewed",110,Mains,,https://archive.org/details/cu31924000722862,unverified
"Meat, prepairing",93,Mains,,https://archive.org/details/cu31924000722862/page/n146,verified
Meat remnants,96,Mains,,https://archive.org/details/cu31924000722862,unverified
Ox-tongue Brown Ragout,107,Mains,,https://archive.org/details/cu31924000722862/page/n162,verified
Ribs of Beef for invalids,116,Mains,,https://archive.org/details/cu31924000722862/page/n173,verified
Roast Beef,96,Mains,,https://archive.org/details/cu31924000722862,unverified
Roast Beef with Dressing,102,Mains,,https://archive.org/details/cu31924000722862/page/n157,verified
"Roast Beef, left over, to warm",101,Mains,,https://archive.org/details/cu31924000722862/page/n156,verified
Rosini Fillet,98,Mains,,https://archive.org/details/cu31924000722862/page/n153,verified
Round of Beef,102,Mains,,https://archive.org/details/cu31924000722862/page/n157,verified
Salted Tongue for Sandwiches,108,Sides,,https://archive.org/details/cu31924000722862/page/n163,verified
Small Forcemeat Balls,110,Basics,,https://archive.org/details/cu31924000722862,unverified
Soup Meat Stewed with Apples,118,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n175,verified
Soup Meat with Onions,118,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n175,verified
Soup with Raisin Sauce,114,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n171,verified
Soup Meat Cutlets,112,Soups & Stews,,https://archive.org/details/cu31924000722862,unverified
Soup Meat Kagont,114,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n171,verified
Soup Meat Salad,113,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n170,verified
Sour Beef (Sauerbraten),99,Mains,,https://archive.org/details/cu31924000722862/page/n154,verified
"Soup Meat, stewed, served with the Potatoes after",112,Soups & Stews,,https://archive.org/details/cu31924000722862,unverified
White Fricassee of Tongue,107,Mains,,https://archive.org/details/cu31924000722862/page/n162,verified
"II. VEAL. Breast of Veal, stewed Brest of Veal, stuffed",118,Mains,,https://archive.org/details/cu31924000722862/page/n175,verified
Calf's Brain Ragout,123,Mains,,https://archive.org/details/cu31924000722862/page/n180,verified
"Calf's Head, Brown Ragout",125,Mains,,https://archive.org/details/cu31924000722862/page/n182,verified
Calf s Head Brawn,124,Mains,,https://archive.org/details/cu31924000722862/page/n181,verified
Turtle Ragout,123,Mains,,https://archive.org/details/cu31924000722862/page/n180,verified
Meatballs made of Boiled Veal,127,Mains,,https://archive.org/details/cu31924000722862/page/n184,verified
Veal,118,Mains,,https://archive.org/details/cu31924000722862/page/n175,verified
"Neck of Veal, roast",117,Mains,,https://archive.org/details/cu31924000722862/page/n174,verified
"Ribs of Veal, stewed",120,Mains,,https://archive.org/details/cu31924000722862/page/n177,verified
Roast Veal Ragout,128,Mains,,https://archive.org/details/cu31924000722862,unverified
"Roast Veal, warmed over",127,Mains,,https://archive.org/details/cu31924000722862/page/n184,verified
Sausages of small Meatballs made of Cold Veal Roast,127,Mains,,https://archive.org/details/cu31924000722862/page/n184,verified
Sweetbreads,124,Mains,,https://archive.org/details/cu31924000722862/page/n181,verified
Sweetbread Fritters,120,Sides,,https://archive.org/details/cu31924000722862/page/n177,verified
"Veal Roll, stuffed",122,Breads,,https://archive.org/details/cu31924000722862/page/n179,verified
Veal Cutlets,121,Mains,,https://archive.org/details/cu31924000722862/page/n178,verified
Veal Forcemeat Sausage,126,Basics,,https://archive.org/details/cu31924000722862/page/n183,verified
Veal Kettle Roast,118,Mains,,https://archive.org/details/cu31924000722862/page/n175,verified
Veal Roast for invalids,128,Mains,,https://archive.org/details/cu31924000722862,unverified
Veal Stew or Fricassee,121,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n178,verified
Veal Sweetbreads for invalids,129,Mains,,https://archive.org/details/cu31924000722862/page/n188,verified
Veal Sweetbread Pudding for invalids,129,Mains,,https://archive.org/details/cu31924000722862/page/n188,verified
Veal Tongue for invalids,129,Mains,,https://archive.org/details/cu31924000722862/page/n188,verified
Veal Steak for invalids,128,Mains,,https://archive.org/details/cu31924000722862,unverified
Veal Kidney Fritters,120,Sides,,https://archive.org/details/cu31924000722862/page/n177,verified
"III.- IV. nUTTON. HARES H Hare, Brown Ragout (Kaninchenpfeffer)",137,Mains,,https://archive.org/details/cu31924000722862/page/n196,verified
"Hare Soup, English",135,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n194,verified
"Hare , roasted",136,Mains,,https://archive.org/details/cu31924000722862/page/n195,verified
Hare Fricassee (White Ragout),137,Mains,,https://archive.org/details/cu31924000722862/page/n196,verified
Wild Hare,136,Mains,,https://archive.org/details/cu31924000722862/page/n195,verified
Lamb Fricassee with Capers and Anchovy,133,Mains,,https://archive.org/details/cu31924000722862/page/n192,verified
Lamb Chops for invalids,134,Mains,,https://archive.org/details/cu31924000722862/page/n193,verified
"Mutton Chops, broiled",132,Mains,,https://archive.org/details/cu31924000722862/page/n191,verified
"Mutton sliced, fried",134,Mains,,https://archive.org/details/cu31924000722862/page/n193,verified
Mutton Curry,134,Mains,,https://archive.org/details/cu31924000722862/page/n193,verified
Mutton and Lamb Chops,132,Mains,,https://archive.org/details/cu31924000722862/page/n191,verified
Mutton Fricassee,133,Mains,,https://archive.org/details/cu31924000722862/page/n192,verified
"Mutton, Leg of, stewed",131,Mains,,https://archive.org/details/cu31924000722862/page/n190,verified
Frankfurth Sausages,146,Mains,,https://archive.org/details/cu31924000722862/page/n209,verified
"Ham, boiled",140,Mains,,https://archive.org/details/cu31924000722862/page/n201,verified
Ham Croquette,146,Sides,,https://archive.org/details/cu31924000722862/page/n209,verified
Ham Remnants with Asparagus,147,Mains,,https://archive.org/details/cu31924000722862/page/n210,verified
Boar,139,Mains,,https://archive.org/details/cu31924000722862/page/n200,verified
Ham with Burgundy Sauce,141,Mains,,https://archive.org/details/cu31924000722862/page/n202,verified
Ham with Madeira Sauce,141,Mains,,https://archive.org/details/cu31924000722862/page/n202,verified
"Pig, roast",142,Mains,,https://archive.org/details/cu31924000722862,unverified
Pork Chops,143,Mains,,https://archive.org/details/cu31924000722862,unverified
"Pork Cutlets, chopped",143,Mains,,https://archive.org/details/cu31924000722862,unverified
Pork Headcheese,142,Mains,,https://archive.org/details/cu31924000722862,unverified
Pork Sausage,143,Mains,,https://archive.org/details/cu31924000722862,unverified
"Pork Steaks, chopped",144,Mains,,https://archive.org/details/cu31924000722862,unverified
"Pork, pickled",143,Mains,,https://archive.org/details/cu31924000722862,unverified
"Pork remnants, warmed over",146,Mains,,https://archive.org/details/cu31924000722862/page/n209,verified
Pork Tenderloins,144,Mains,,https://archive.org/details/cu31924000722862,unverified
"Spare Ribs, stuffed",139,Mains,,https://archive.org/details/cu31924000722862/page/n200,verified
Ducks a la Francaise,168,Mains,,https://archive.org/details/cu31924000722862/page/n233,verified
"Duck, roasted",167,Mains,,https://archive.org/details/cu31924000722862/page/n232,verified
Ducks stewed with Onions,167,Mains,,https://archive.org/details/cu31924000722862/page/n232,verified
Ducks with Claret,167,Mains,,https://archive.org/details/cu31924000722862/page/n232,verified
Ducks with Dumplings,168,Mains,,https://archive.org/details/cu31924000722862/page/n233,verified
Ducks with new Turnips,169,Mains,,https://archive.org/details/cu31924000722862/page/n234,verified
"Ducks, jellied",169,Mains,,https://archive.org/details/cu31924000722862/page/n234,verified
"Fricassee of Capons, Young Spring Chickens or Pigeons with Crabs",162,Mains,,https://archive.org/details/cu31924000722862/page/n227,verified
Rice Border,164,Sides,,https://archive.org/details/cu31924000722862/page/n229,verified
Game Hash,153,Mains,,https://archive.org/details/cu31924000722862/page/n216,verified
Game Headcheese,153,Mains,,https://archive.org/details/cu31924000722862/page/n216,verified
Game,147,Mains,,https://archive.org/details/cu31924000722862/page/n210,verified
Goose Giblets,171,Mains,,https://archive.org/details/cu31924000722862/page/n236,verified
Goose Giblets in Westphalian style,170,Mains,,https://archive.org/details/cu31924000722862/page/n235,verified
Goose in jelly,170,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n235,verified
"Goose Liver, fried",170,Mains,,https://archive.org/details/cu31924000722862/page/n235,verified
"Goose Neck, stuffed",172,Mains,,https://archive.org/details/cu31924000722862/page/n237,verified
Goose Ragout,172,Mains,,https://archive.org/details/cu31924000722862/page/n237,verified
"Goose, roasted",169,Mains,,https://archive.org/details/cu31924000722862/page/n234,verified
Hare Ragout ( Hasenpfeffer),150,Mains,,https://archive.org/details/cu31924000722862/page/n213,verified
"Hare, roast",149,Mains,,https://archive.org/details/cu31924000722862/page/n212,verified
"Hare , stewed and steamed",150,Mains,,https://archive.org/details/cu31924000722862/page/n213,verified
Hen-turkey in a Fricassee i Sauce,159,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n222,verified
Patridge Cutlets for invalids,176,Mains,,https://archive.org/details/cu31924000722862/page/n241,verified
Chickens,173,Mains,,https://archive.org/details/cu31924000722862/page/n238,verified
Partridges in Saxony style,174,Mains,,https://archive.org/details/cu31924000722862/page/n239,verified
Pheasants with Macaroni,173,Sides,,https://archive.org/details/cu31924000722862/page/n238,verified
"Pigeons, roasted",166,Mains,,https://archive.org/details/cu31924000722862/page/n231,verified
Pigeons with Asparagus Tips,166,Mains,,https://archive.org/details/cu31924000722862/page/n231,verified
"Prairie Chickens with Gravy,. cold",174,Mains,,https://archive.org/details/cu31924000722862/page/n239,verified
"Salmi of Snipe, Grouse and Wild Ducks",175,Mains,,https://archive.org/details/cu31924000722862/page/n240,verified
"Spring Chicken, roasted",161,Mains,,https://archive.org/details/cu31924000722862/page/n226,verified
Spring Chicken and Pigeon,163,Mains,,https://archive.org/details/cu31924000722862/page/n228,verified
Spring Chicken in Sauce,164,Mains,,https://archive.org/details/cu31924000722862/page/n229,verified
Turkey with Forcemeat,158,Mains,,https://archive.org/details/cu31924000722862/page/n221,verified
Turkey in Vienna styl§,159,Mains,,https://archive.org/details/cu31924000722862/page/n222,verified
Venison Ragout .',152,Mains,,https://archive.org/details/cu31924000722862/page/n215,verified
"Venison, Roast Haunch of",151,Mains,,https://archive.org/details/cu31924000722862/page/n214,verified
"Venison, Roast Loin of",151,Mains,,https://archive.org/details/cu31924000722862/page/n214,verified
"Venison, stewed shoulder of",153,Mains,,https://archive.org/details/cu31924000722862/page/n216,verified
Wild Duck and Wild Goose,169,Mains,,https://archive.org/details/cu31924000722862/page/n234,verified
Crab Pie or Fricassee,188,Mains,,https://archive.org/details/cu31924000722862/page/n253,verified
Eel Pie,190,Mains,,https://archive.org/details/cu31924000722862/page/n255,verified
Fine Meat Pie,188,Mains,,https://archive.org/details/cu31924000722862/page/n253,verified
Forcemeat Pie,187,Mains,,https://archive.org/details/cu31924000722862/page/n252,verified
Fresh Fish Pie,188,Mains,,https://archive.org/details/cu31924000722862/page/n253,verified
Pie of Whole Fishes,189,Mains,,https://archive.org/details/cu31924000722862/page/n254,verified
Salmon Pie,190,Mains,,https://archive.org/details/cu31924000722862/page/n255,verified
"Salmon Pie, Russian",190,Mains,,https://archive.org/details/cu31924000722862/page/n255,verified
Timbale with Ragout,183,Sides,,https://archive.org/details/cu31924000722862/page/n248,verified
Timbale of Grouse,180,Mains,,https://archive.org/details/cu31924000722862/page/n245,verified
Timbale of Macaroni and Loin of Venison,182,Mains,,https://archive.org/details/cu31924000722862/page/n247,verified
Timbale (turned Meat Pies),180,Mains,,https://archive.org/details/cu31924000722862/page/n245,verified
"Veal Pie, cola",191,Mains,,https://archive.org/details/cu31924000722862/page/n256,verified
Venison Pie,184,Mains,,https://archive.org/details/cu31924000722862/page/n249,verified
Anchovy Patties,193,Sides,,https://archive.org/details/cu31924000722862/page/n258,verified
Baking Small Meat Pies,192,Mains,,https://archive.org/details/cu31924000722862/page/n257,verified
Brown Gravy Patties,194,Sides,,https://archive.org/details/cu31924000722862/page/n259,verified
Chicken Patties,192,Mains,,https://archive.org/details/cu31924000722862/page/n257,verified
"Chicken Patties, baked",196,Mains,,https://archive.org/details/cu31924000722862,unverified
Cheese,192,Sides,,https://archive.org/details/cu31924000722862/page/n257,verified
Crab Patties,194,Mains,,https://archive.org/details/cu31924000722862/page/n259,verified
Mushroom Patties,195,Sides,,https://archive.org/details/cu31924000722862/page/n260,verified
Oyster Patties,194,Mains,,https://archive.org/details/cu31924000722862/page/n259,verified
Patties in Moulds,195,Sides,,https://archive.org/details/cu31924000722862/page/n260,verified
Puff Paste Ornaments (Fleurons/,193,Basics,,https://archive.org/details/cu31924000722862/page/n258,verified
Rice Patties,195,Sides,,https://archive.org/details/cu31924000722862/page/n260,verified
Sweetbread Patties,193,Mains,,https://archive.org/details/cu31924000722862/page/n258,verified
Talleyrand Patties,196,Sides,,https://archive.org/details/cu31924000722862,unverified
Veal Patties,193,Mains,,https://archive.org/details/cu31924000722862/page/n258,verified
Perch Hollandaise,210,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n277,verified
Perch in a French Sauce,211,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n278,verified
"Pike, baked",213,Mains,,https://archive.org/details/cu31924000722862/page/n280,verified
"Pike, baked with Sour Cream",214,Mains,,https://archive.org/details/cu31924000722862/page/n281,verified
"Pike, chopped and baked",212,Mains,,https://archive.org/details/cu31924000722862/page/n279,verified
"Pike, Fricassee of",214,Mains,,https://archive.org/details/cu31924000722862/page/n281,verified
"Pike, larded",212,Mains,,https://archive.org/details/cu31924000722862/page/n279,verified
Pike Salad,215,Salads,,https://archive.org/details/cu31924000722862/page/n282,verified
"Pike, stewed",212,Mains,,https://archive.org/details/cu31924000722862/page/n279,verified
Pike with Egg Sauce,214,Mains,,https://archive.org/details/cu31924000722862/page/n281,verified
Pike with Parmesan Cheese and Onions,213,Mains,,https://archive.org/details/cu31924000722862/page/n280,verified
"Salmon, boiled",201,Mains,,https://archive.org/details/cu31924000722862/page/n268,verified
"Salmon, pickled",202,Mains,,https://archive.org/details/cu31924000722862/page/n269,verified
"Trout, baked",207,Mains,,https://archive.org/details/cu31924000722862/page/n274,verified
Trout Steaks with varions kinds of Sauces and Vegetables,206,Mains,,https://archive.org/details/cu31924000722862/page/n273,verified
"SALT WATER FISH. Anchovy Sandwiches Bloaters, broiled",223,Sides,,https://archive.org/details/cu31924000722862/page/n290,verified
"Oysters, fried",227,Mains,,https://archive.org/details/cu31924000722862/page/n294,verified
Oyster Stew,227,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n294,verified
"Smelts, boiled",222,Mains,,https://archive.org/details/cu31924000722862/page/n289,verified
"Soles, baked",221,Mains,,https://archive.org/details/cu31924000722862/page/n288,verified
"Soles, boiled",221,Mains,,https://archive.org/details/cu31924000722862/page/n288,verified
"Soles, Fillet of . i",221,Mains,,https://archive.org/details/cu31924000722862/page/n288,verified
"Soles, fried",221,Mains,,https://archive.org/details/cu31924000722862/page/n288,verified
"Soles, fried with Lemon Juice",222,Mains,,https://archive.org/details/cu31924000722862/page/n289,verified
"Soles, fried, Bremen style",221,Mains,,https://archive.org/details/cu31924000722862/page/n288,verified
Sturgeon a la Epicure,216,Mains,,https://archive.org/details/cu31924000722862/page/n283,verified
"Sturgeon, boiled",216,Mains,,https://archive.org/details/cu31924000722862/page/n283,verified
