name,page,category,tags,url,pageStatus
Aspic of chicken,61,Basics,,https://archive.org/details/cu31924000610117/page/n86,verified
Aspic of game,61,Basics,,https://archive.org/details/cu31924000610117/page/n86,verified
"Aspic offish, with white wine",61,Basics,,https://archive.org/details/cu31924000610117/page/n86,verified
"Aspic of fish, with red wine",62,Basics,,https://archive.org/details/cu31924000610117/page/n87,verified
"Aspic of chicken, Italian style",537,Mains,,https://archive.org/details/cu31924000610117/page/n562,verified
Aspic à la Gauloise,538,Mains,,https://archive.org/details/cu31924000610117/page/n563,verified
Aspic of fat liver,551,Mains,,https://archive.org/details/cu31924000610117/page/n576,verified
"Bacon, larding, for roasts",116,Basics,,https://archive.org/details/cu31924000610117/page/n141,verified
Ballotines and jambonneaux,523,Mains,,https://archive.org/details/cu31924000610117/page/n548,verified
Ballotine of duckling,557,Mains,,https://archive.org/details/cu31924000610117/page/n582,verified
"Bananas, a la Bourdaloue",745,Desserts,,https://archive.org/details/cu31924000610117/page/n770,verified
"Bananas, a la Conde",746,Desserts,,https://archive.org/details/cu31924000610117/page/n771,verified
"Hananas, meringued",746,Desserts,,https://archive.org/details/cu31924000610117/page/n771,verified
"Bananas, Norwegian style",746,Desserts,,https://archive.org/details/cu31924000610117/page/n771,verified
"Bananas, souffled",746,Desserts,,https://archive.org/details/cu31924000610117/page/n771,verified
Bass,335,Mains,,https://archive.org/details/cu31924000610117/page/n360,verified
"Batter, for various fritters",95,Basics,,https://archive.org/details/cu31924000610117/page/n120,verified
"Batter, for vegetables",96,Basics,,https://archive.org/details/cu31924000610117/page/n121,verified
"Batter, for fruit and flower fritters",96,Basics,,https://archive.org/details/cu31924000610117/page/n121,verified
"Batter, for fritters of oven-glazed fruit",96,Basics,,https://archive.org/details/cu31924000610117/page/n121,verified
"Bavarois, preparation for bavarois with cream",757,Desserts,,https://archive.org/details/cu31924000610117/page/n782,verified
"Bavarois, preparation for bavarois with fruit",757,Desserts,,https://archive.org/details/cu31924000610117/page/n782,verified
"Bavarois, the moulding of bavarois",757,Desserts,,https://archive.org/details/cu31924000610117/page/n782,verified
"Bavarois, Clermont",758,Desserts,,https://archive.org/details/cu31924000610117/page/n783,verified
"Bavarois, Diplomate",758,Desserts,,https://archive.org/details/cu31924000610117/page/n783,verified
"Bavarois, My Queen",758,Desserts,,https://archive.org/details/cu31924000610117/page/n783,verified
"Bavarois, Religieuse",758,Desserts,,https://archive.org/details/cu31924000610117/page/n783,verified
"Bavarois, rubanne",758,Desserts,,https://archive.org/details/cu31924000610117/page/n783,verified
"Bavarois, various, with cream",759,Desserts,,https://archive.org/details/cu31924000610117/page/n784,verified
Bavaroise,816,Drinks,,https://archive.org/details/cu31924000610117/page/n841,verified
Beans,649,Sides,,https://archive.org/details/cu31924000610117/page/n674,verified
Broad beans,648,Sides,,https://archive.org/details/cu31924000610117/page/n673,verified
"Broad beans, with butter",648,Sides,,https://archive.org/details/cu31924000610117/page/n673,verified
"Broad beans, with cream",648,Sides,,https://archive.org/details/cu31924000610117/page/n673,verified
"Beans, French",650,Sides,,https://archive.org/details/cu31924000610117/page/n675,verified
"Beans, panaches",650,Sides,,https://archive.org/details/cu31924000610117/page/n675,verified
"Beans, green, or flageolets",649,Sides,,https://archive.org/details/cu31924000610117/page/n674,verified
"Beans, red",650,Sides,,https://archive.org/details/cu31924000610117/page/n675,verified
"Beans, haricot, or Lima beans",649,Sides,,https://archive.org/details/cu31924000610117/page/n674,verified
"Beans, haricot, with butter",649,Sides,,https://archive.org/details/cu31924000610117/page/n674,verified
"Beans, haricot, à la Bretonne",649,Sides,,https://archive.org/details/cu31924000610117/page/n674,verified
"Beef, smoked Hambourg",145,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n170,verified
"Beef, braised pieces of",379,Mains,,https://archive.org/details/cu31924000610117/page/n404,verified
"Beef, braised pieces of, Burgundian style",379,Mains,,https://archive.org/details/cu31924000610117/page/n404,verified
"Beef, braised pieces of, a la cuiller",379,Mains,,https://archive.org/details/cu31924000610117/page/n404,verified
"Beef, braised pieces of, Flemish style",380,Mains,,https://archive.org/details/cu31924000610117/page/n405,verified
"Beef, braised pieces of, & la mode (hot)",381,Mains,,https://archive.org/details/cu31924000610117/page/n406,verified
"Beef, braised pieces of, à la mode (cold)",381,Mains,,https://archive.org/details/cu31924000610117/page/n406,verified
"Beef, braised pieces of, à la Noailles",382,Mains,,https://archive.org/details/cu31924000610117/page/n407,verified
"Beef, salted (hot)",386,Mains,,https://archive.org/details/cu31924000610117/page/n411,verified
"Beef, salted, pressed",387,Mains,,https://archive.org/details/cu31924000610117/page/n412,verified
"Beef, salted, minced",390,Mains,,https://archive.org/details/cu31924000610117/page/n415,verified
"Beef, Miroton",390,Mains,,https://archive.org/details/cu31924000610117/page/n415,verified
"Beef, hashed, American style",391,Mains,,https://archive.org/details/cu31924000610117/page/n416,verified
"Beef, hashed, Parmentier",391,Mains,,https://archive.org/details/cu31924000610117/page/n416,verified
Beurrecks,679,Sides,,https://archive.org/details/cu31924000610117/page/n704,verified
"Biscuits, a la Reine",782,Desserts,,https://archive.org/details/cu31924000610117/page/n807,verified
Bishop,816,Drinks,,https://archive.org/details/cu31924000610117/page/n841,verified
Blanchings,129,Basics,,https://archive.org/details/cu31924000610117/page/n154,verified
Blanc-mange,759,Desserts,,https://archive.org/details/cu31924000610117/page/n784,verified
"Blanc-mange, French style",759,Desserts,,https://archive.org/details/cu31924000610117/page/n784,verified
"Blanc-mange, with fruit or liqueurs",760,Desserts,,https://archive.org/details/cu31924000610117/page/n785,verified
"Blanc-mange, rubanne",760,Desserts,,https://archive.org/details/cu31924000610117/page/n785,verified
"Blanc-mange, English style",760,Desserts,,https://archive.org/details/cu31924000610117/page/n785,verified
Bloaters,335,Mains,,https://archive.org/details/cu31924000610117/page/n360,verified
Boar and Young Boar,572,Mains,,https://archive.org/details/cu31924000610117/page/n597,verified
Bombes - Generic recipe,802,Desserts,,https://archive.org/details/cu31924000610117/page/n827,verified
Bombes (preparation for),802,Desserts,,https://archive.org/details/cu31924000610117/page/n827,verified
Bombes (the moulding of),802,Desserts,,https://archive.org/details/cu31924000610117/page/n827,verified
Bombe Aboukir,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Africaine,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Abricotine,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Aida,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Alméria,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Alhambra,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Americaine,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Batavia,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Bourdaloue,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Bresilienne,803,Desserts,,https://archive.org/details/cu31924000610117/page/n828,verified
Bombe Camargo,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Cardinal,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Ceylan,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Chateaubriand,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Clarence,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Colombia,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Coppelia,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Czarine,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Dame Blanche,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Danicheff,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Diable Rose,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Diplomate,804,Desserts,,https://archive.org/details/cu31924000610117/page/n829,verified
Bombe Duchesse,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Fanchon,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Fedora,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Florentine,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Formosa,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Francillon,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Frou-Frou,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Grande-Duchesse,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Gismonda,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Havanaise,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Hilda,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Ilollandaise,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Jaffa,805,Desserts,,https://archive.org/details/cu31924000610117/page/n830,verified
Bombe Japonaise,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Jeanne d'Arc,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Josephine,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Madeleine,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Maltalse,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Marechale,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Margot,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Marie-Louise,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Marquise,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Mascotte,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Mathilde,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Medicis,806,Desserts,,https://archive.org/details/cu31924000610117/page/n831,verified
Bombe Mercedes,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Mignon,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Miss Helyett,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Mogador,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Moldave,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Montmorency,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Moscovite,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Mousseline,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Nabab,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Nero,807,Desserts,,https://archive.org/details/cu31924000610117/page/n832,verified
Bombe Saint Laud,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Nesselrode,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Odette,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Odessa,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Orientale,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Patricienne,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Petit-Duc,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Pompadour,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Prophete,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Riclielieu,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Rosette,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Royale,808,Desserts,,https://archive.org/details/cu31924000610117/page/n833,verified
Bombe Selilia,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Skobeleff,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Strogoff,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Succes,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Sultane,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Suzanne,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Tortoni,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Tosca,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Trocadero,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Tutti-frutti,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Valenyay,809,Desserts,,https://archive.org/details/cu31924000610117/page/n834,verified
Bombe Venitienne,810,Desserts,,https://archive.org/details/cu31924000610117/page/n835,verified
Bombe Victoria,810,Desserts,,https://archive.org/details/cu31924000610117/page/n835,verified
Bombe Zamora,810,Desserts,,https://archive.org/details/cu31924000610117/page/n835,verified
"Bones, grilled",681,Sides,,https://archive.org/details/cu31924000610117/page/n706,verified
"Bouchées (to make small patties, crusts, or bouchees)",705,Basics,,https://archive.org/details/cu31924000610117/page/n730,verified
"Boudin, white, ordinary",461,Mains,,https://archive.org/details/cu31924000610117/page/n486,verified
"Boudin, white, of chicken",461,Mains,,https://archive.org/details/cu31924000610117/page/n486,verified
"Boudin, black",461,Mains,,https://archive.org/details/cu31924000610117/page/n486,verified
"Boudin, black, English style",462,Mains,,https://archive.org/details/cu31924000610117/page/n487,verified
"Boudin, black, Flemish style",462,Mains,,https://archive.org/details/cu31924000610117/page/n487,verified
"Boudin of chicken, a la Richelieu",523,Mains,,https://archive.org/details/cu31924000610117/page/n548,verified
"Boudin of chicken, a la Soubise",524,Mains,,https://archive.org/details/cu31924000610117/page/n549,verified
Bouillabaisse,350,Soups & Stews,,https://archive.org/details/cu31924000610117/page/n375,verified
Bowls or Coupes,797,Desserts,,https://archive.org/details/cu31924000610117/page/n822,verified
Bowl or Coupe d'Antigny,797,Desserts,,https://archive.org/details/cu31924000610117/page/n822,verified
Bowl or Coupe Clo-Clo,798,Desserts,,https://archive.org/details/cu31924000610117/page/n823,verified
Bowl or Coupe Dame Blanche,798,Desserts,,https://archive.org/details/cu31924000610117/page/n823,verified
Bowl or Coupe Denise,798,Desserts,,https://archive.org/details/cu31924000610117/page/n823,verified
Bowl or Coupe Edna May,798,Desserts,,https://archive.org/details/cu31924000610117/page/n823,verified
Bowl or Coupe Elizabeth,798,Desserts,,https://archive.org/details/cu31924000610117/page/n823,verified
Bowl or Coupe Emma Calve,798,Desserts,,https://archive.org/details/cu31924000610117/page/n823,verified
Bowl or Coupe Eugenie,798,Desserts,,https://archive.org/details/cu31924000610117/page/n823,verified
Bowl or Coupe à la favorite,799,Desserts,,https://archive.org/details/cu31924000610117/page/n824,verified
Bowl or Coupe Germaine,799,Desserts,,https://archive.org/details/cu31924000610117/page/n824,verified
Bowl or Coupe Gressac,799,Desserts,,https://archive.org/details/cu31924000610117/page/n824,verified
Bowl or Coupe Jacques,799,Desserts,,https://archive.org/details/cu31924000610117/page/n824,verified
Bowl or Coupe Malmaison,799,Desserts,,https://archive.org/details/cu31924000610117/page/n824,verified
Bowl or Coupe Mexicaine,799,Desserts,,https://archive.org/details/cu31924000610117/page/n824,verified
Bowl or Coupe Mireille,799,Desserts,,https://archive.org/details/cu31924000610117/page/n824,verified
Bowl or Coupe Petit-Duc,799,Desserts,,https://archive.org/details/cu31924000610117/page/n824,verified
Bowl or Coupe Reve de Bebe,799,Desserts,,https://archive.org/details/cu31924000610117/page/n824,verified
Bowl or Coupe Madame Sans-Gêne,860,Desserts,,https://archive.org/details/cu31924000610117/page/n885,verified
Bowl or Coupe Tutti-frutti,860,Desserts,,https://archive.org/details/cu31924000610117/page/n885,verified
Bowl or Coupe Venus,860,Desserts,,https://archive.org/details/cu31924000610117/page/n885,verified
Brains (calfs brains and spinemarrow),428,Mains,,https://archive.org/details/cu31924000610117/page/n453,verified
"Brains, cooking of",428,Mains,,https://archive.org/details/cu31924000610117/page/n453,verified
"Brains, à la Beaumont",429,Mains,,https://archive.org/details/cu31924000610117/page/n454,verified
"Brains, with brown butter",429,Mains,,https://archive.org/details/cu31924000610117/page/n454,verified
"Brains, hazel-nut butter",429,Mains,,https://archive.org/details/cu31924000610117/page/n454,verified
"Brains, a la Marechale",429,Mains,,https://archive.org/details/cu31924000610117/page/n454,verified
"Brains, a la Poulette",430,Mains,,https://archive.org/details/cu31924000610117/page/n455,verified
"Brains, a la Villeroy",430,Mains,,https://archive.org/details/cu31924000610117/page/n455,verified
"Brains, à la Robert",149,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n174,verified
"Braisings, ordinary",104,Basics,,https://archive.org/details/cu31924000610117/page/n129,verified
Bread-crumbs,75,Basics,,https://archive.org/details/cu31924000610117/page/n100,verified
Brill,335,Mains,,https://archive.org/details/cu31924000610117/page/n360,verified
Brine or Saumure,68,Basics,,https://archive.org/details/cu31924000610117/page/n93,verified
Brocoli,642,Sides,,https://archive.org/details/cu31924000610117/page/n667,verified
Brocoli (leaves of),641,Sides,,https://archive.org/details/cu31924000610117/page/n666,verified
"Brussels Sprouts, English style",643,Sides,,https://archive.org/details/cu31924000610117/page/n668,verified
"Brussels Sprouts, with cream",643,Sides,,https://archive.org/details/cu31924000610117/page/n668,verified
"Brussels Sprouts, sauted",643,Sides,,https://archive.org/details/cu31924000610117/page/n668,verified
"Brussels Sprouts, with butter",643,Sides,,https://archive.org/details/cu31924000610117/page/n668,verified
Bucket and basket Chantilly,761,Desserts,,https://archive.org/details/cu31924000610117/page/n786,verified
"Butters (compound, for sauces)",53,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n78,verified
"Butter, Chateaubriand",54,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n79,verified
"Butter, Chivry",54,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n79,verified
"Butter, Colbert",54,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n79,verified
"Butter, Clarified",72,Basics,,https://archive.org/details/cu31924000610117/page/n97,verified
"Butter, red colouring",55,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n80,verified
"Butter, green colouring",55,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n80,verified
"Butter, Shrimps",55,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n80,verified
"Butter, Shallots",56,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n81,verified
"Butter, Cray fish",56,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n81,verified
"Butter, Tarragon",56,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n81,verified
"Butter, Lobster",56,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n81,verified
"Butter, Maitre d'hotel",56,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n81,verified
"Butter, manié",56,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n81,verified
"Butter, melted",57,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n82,verified
"Butter, à la Meuniere",57,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n82,verified
"Butter, Montpellier",57,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n82,verified
"Butter, brown",58,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n83,verified
"Butter, hazel-nut",58,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n83,verified
"Butter, Pistachio",58,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n83,verified
"Butter, Printanier",58,Sauces & Condiments,,https://archive.org/details/cu31924000610117/page/n83,verified
Butter (compound butters and creams for hors-d'oeuvres and various uses),139,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n164,verified
"Butter, Anchovy",139,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n164,verified
"Butter, Caviare",139,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n164,verified
"Butter, Shrimp",139,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n164,verified
"Butter, Curry",139,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n164,verified
"Butter, Cray fish",140,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n165,verified
"Butter, Red -herring",140,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n165,verified
"Butter, Lobster",140,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n165,verified
"Butter, Milt",140,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n165,verified
"Butter, Montpellier",140,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n165,verified
"Butter, Horse-radish",140,Sides,appetizer,https://archive.org/details/cu31924000610117/page/n165,verified
