name,page,category,tags,url,pageStatus
Asparagi alia Milanese,165,Sides,,https://archive.org/details/italiancooking00daly/page/n168,verified
Asparagi all' olio,165,Sides,,https://archive.org/details/italiancooking00daly/page/n168,verified
Asparagus Milanese style,165,Sides,,https://archive.org/details/italiancooking00daly/page/n168,verified
Asparagus with oil,165,Sides,,https://archive.org/details/italiancooking00daly/page/n168,verified
Aubergines Genoese style,169,Sides,,https://archive.org/details/italiancooking00daly/page/n172,verified
Aubergines stuffed,170,Sides,,https://archive.org/details/italiancooking00daly/page/n173,verified
"Baccala, cream of",110,Mains,,https://archive.org/details/italiancooking00daly/page/n113,verified
Bacon and sausage ravioli filling,71,Mains,,https://archive.org/details/italiancooking00daly/page/n74,verified
"Batter, fritter",185,Desserts,,https://archive.org/details/italiancooking00daly/page/n188,verified
Battiito,202,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n205,verified
Batuffoli al sugo,91,Sides,,https://archive.org/details/italiancooking00daly/page/n94,verified
"Bean soup, haricot",43,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n46,verified
"Beans, broad, with bacon",168,Sides,,https://archive.org/details/italiancooking00daly/page/n171,verified
"Beans, French, buttered",165,Sides,,https://archive.org/details/italiancooking00daly/page/n168,verified
"Beans, French, fricassee",166,Sides,,https://archive.org/details/italiancooking00daly/page/n169,verified
"Beans, French, Roman style",166,Sides,,https://archive.org/details/italiancooking00daly/page/n169,verified
"Beans, haricot or butter, with fish",22,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n25,verified
Beccacce al salmi,158,Mains,,https://archive.org/details/italiancooking00daly/page/n161,verified
Beccacce alia Romagnola,159,Mains,,https://archive.org/details/italiancooking00daly/page/n162,verified
Bechamel sauce,199,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n202,verified
"Beef, domestic style",131,Mains,,https://archive.org/details/italiancooking00daly/page/n134,verified
"Beef, stewed",130,Mains,,https://archive.org/details/italiancooking00daly/page/n133,verified
"Beef, Trieste style",130,Mains,,https://archive.org/details/italiancooking00daly/page/n133,verified
Bodino di gabinetto,191,Desserts,,https://archive.org/details/italiancooking00daly/page/n194,verified
Bodino di latte alia mandorle,191,Desserts,,https://archive.org/details/italiancooking00daly/page/n194,verified
Braciuole ripiene,150,Mains,,https://archive.org/details/italiancooking00daly/page/n153,verified
Veronese,135,Mains,,https://archive.org/details/italiancooking00daly/page/n138,verified
Brains risotto,79,Mains,,https://archive.org/details/italiancooking00daly/page/n82,verified
Brains rissoles,148,Mains,,https://archive.org/details/italiancooking00daly/page/n151,verified
Brains Tuscan style,149,Mains,,https://archive.org/details/italiancooking00daly/page/n152,verified
"Bread, fried, with anchovies",26,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n29,verified
"Bread, fried, with cheese cream",26,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n29,verified
Broad beans with bacon,168,Sides,,https://archive.org/details/italiancooking00daly/page/n171,verified
Broccoli strascicati,176,Sides,,https://archive.org/details/italiancooking00daly/page/n179,verified
Broccoli with macaroni,62,Mains,,https://archive.org/details/italiancooking00daly/page/n65,verified
Broccoli with salt pork,176,Sides,,https://archive.org/details/italiancooking00daly/page/n179,verified
Brown sauce,200,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n203,verified
[ 223 ] Brussels sprouts served with chestnuts,175,Sides,,https://archive.org/details/italiancooking00daly/page/n178,verified
Butter beans with fish,22,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n25,verified
Cabinet pudding,191,Desserts,,https://archive.org/details/italiancooking00daly/page/n194,verified
Cacciucco alia Toscana,103,Mains,,https://archive.org/details/italiancooking00daly/page/n106,verified
Calamaretti,105,Mains,,https://archive.org/details/italiancooking00daly/page/n108,verified
Cannelloni,49,Mains,,https://archive.org/details/italiancooking00daly/page/n52,verified
Cannelloni filled with cheese and sausage,66,Mains,,https://archive.org/details/italiancooking00daly/page/n69,verified
Caper sauce,216,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n219,verified
Cappelletti,67,Mains,,https://archive.org/details/italiancooking00daly/page/n70,verified
Cappelletti in brodo,71,Mains,,https://archive.org/details/italiancooking00daly/page/n74,verified
Cappon magro,125,Mains,,https://archive.org/details/italiancooking00daly/page/n128,verified
Capretto in casseruola,138,Mains,,https://archive.org/details/italiancooking00daly/page/n141,verified
Carciofi alia giudaica,164,Sides,,https://archive.org/details/italiancooking00daly/page/n167,verified
Carciofi in fricassea,163,Sides,,https://archive.org/details/italiancooking00daly/page/n166,verified
Carciofi in umido con piselli,164,Sides,,https://archive.org/details/italiancooking00daly/page/n167,verified
Carote al burro,174,Sides,,https://archive.org/details/italiancooking00daly/page/n177,verified
Carp,123,Mains,,https://archive.org/details/italiancooking00daly/page/n126,verified
"Carrots, buttered",174,Sides,,https://archive.org/details/italiancooking00daly/page/n177,verified
"Carrots, candied",175,Sides,,https://archive.org/details/italiancooking00daly/page/n178,verified
"Carrots, cooked in butter",175,Sides,,https://archive.org/details/italiancooking00daly/page/n178,verified
Cauliflower Sicilian style,176,Sides,,https://archive.org/details/italiancooking00daly/page/n179,verified
Cauliflower with meat sauce,176,Sides,,https://archive.org/details/italiancooking00daly/page/n179,verified
Cavolfiore alia lionese,176,Sides,,https://archive.org/details/italiancooking00daly/page/n179,verified
Cavolfiore alia Siciliana,176,Sides,,https://archive.org/details/italiancooking00daly/page/n179,verified
Ceci,92,Sides,,https://archive.org/details/italiancooking00daly/page/n95,verified
Ceci alia marinara,93,Sides,,https://archive.org/details/italiancooking00daly/page/n96,verified
"Celery, stuffed",22,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n25,verified
"Charlotte di mele, pere a pesche",190,Desserts,,https://archive.org/details/italiancooking00daly/page/n193,verified
"Cheese, cream",27,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n30,verified
"Cheese, fried",100,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n103,verified
"Cheese, omelette",96,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n99,verified
"Cheese, ravioli filling",69,Mains,,https://archive.org/details/italiancooking00daly/page/n72,verified
"Cheese, rice balls",85,Mains,,https://archive.org/details/italiancooking00daly/page/n88,verified
"Cheese, sauce",199,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n202,verified
Cheese and onion soup,42,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n45,verified
Chestnut fritters,188,Desserts,,https://archive.org/details/italiancooking00daly/page/n191,verified
Chestnut puree,177,Sides,,https://archive.org/details/italiancooking00daly/page/n180,verified
Chestnut soup,39,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n42,verified
Chick peas,92,Sides,,https://archive.org/details/italiancooking00daly/page/n95,verified
"Chick peas, sailors' style",93,Sides,,https://archive.org/details/italiancooking00daly/page/n96,verified
"Chicken, 152 //. Chicken, breasts, Lombard style",155,Mains,,https://archive.org/details/italiancooking00daly/page/n158,verified
"Chicken, broth",31,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n34,verified
"Chicken, garnished",153,Mains,,https://archive.org/details/italiancooking00daly/page/n156,verified
Chicken in white wine,155,Mains,,https://archive.org/details/italiancooking00daly/page/n158,verified
"Chicken, liver tartlets",24,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n27,verified
"Chicken, livers and rice souffl6",89,Mains,,https://archive.org/details/italiancooking00daly/page/n92,verified
"Chicken, puree",156,Mains,,https://archive.org/details/italiancooking00daly/page/n159,verified
"Chicken, ravioli filling",70,Mains,,https://archive.org/details/italiancooking00daly/page/n73,verified
"Chicken, risotto",80,Mains,,https://archive.org/details/italiancooking00daly/page/n83,verified
"Chicken, Roman style",156,Mains,,https://archive.org/details/italiancooking00daly/page/n159,verified
"Chicken, sauce",213,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n216,verified
"Chicken, stew",152,Mains,,https://archive.org/details/italiancooking00daly/page/n155,verified
"Chicken, tartlets",24,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n27,verified
Chicken with cream,154,Mains,,https://archive.org/details/italiancooking00daly/page/n157,verified
Chicken with olives,152,Mains,,https://archive.org/details/italiancooking00daly/page/n155,verified
Chicken with peas,153,Mains,,https://archive.org/details/italiancooking00daly/page/n156,verified
Chicken with mushrooms,154,Mains,,https://archive.org/details/italiancooking00daly/page/n157,verified
Cipolle ripiene,171,Sides,,https://archive.org/details/italiancooking00daly/page/n174,verified
Clam sauce,206,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n209,verified
Clams fishermen's style,122,Mains,,https://archive.org/details/italiancooking00daly/page/n125,verified
Clams with eggs,121,Mains,,https://archive.org/details/italiancooking00daly/page/n124,verified
Cod au gratin,103,Mains,,https://archive.org/details/italiancooking00daly/page/n106,verified
"Cod, Florentine style",108,Mains,,https://archive.org/details/italiancooking00daly/page/n111,verified
"Cod, salt, creamed",110,Mains,,https://archive.org/details/italiancooking00daly/page/n113,verified
"Cod, salt, in sauce",109,Mains,,https://archive.org/details/italiancooking00daly/page/n112,verified
"Cod, salt, Ligurian style",109,Mains,,https://archive.org/details/italiancooking00daly/page/n112,verified
"Cod, salt, rissoles of",111,Mains,,https://archive.org/details/italiancooking00daly/page/n114,verified
Cod with tomatoes,108,Mains,,https://archive.org/details/italiancooking00daly/page/n111,verified
Coniglio alia borghese,160,Mains,,https://archive.org/details/italiancooking00daly/page/n163,verified
Coniglio in salsa piccante,160,Mains,,https://archive.org/details/italiancooking00daly/page/n163,verified
Cooking times for pasta,51,Mains,,https://archive.org/details/italiancooking00daly/page/n54,verified
Coscia di manzo alia casalinga,131,Mains,,https://archive.org/details/italiancooking00daly/page/n134,verified
Costolette di vitello al sugo,134,Mains,,https://archive.org/details/italiancooking00daly/page/n137,verified
Costolette Milanese,133,Mains,,https://archive.org/details/italiancooking00daly/page/n136,verified
"Crabs, soft shell",105,Mains,,https://archive.org/details/italiancooking00daly/page/n108,verified
Crawfish,105,Mains,,https://archive.org/details/italiancooking00daly/page/n108,verified
Cream cheese ravioli filling,69,Mains,,https://archive.org/details/italiancooking00daly/page/n72,verified
Cream of mushroom soup,44,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n47,verified
Cream of tomato soup,44,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n47,verified
Crema di bagnomaria,192,Desserts,,https://archive.org/details/italiancooking00daly/page/n195,verified
Crostini alVananasso,193,Desserts,,https://archive.org/details/italiancooking00daly/page/n196,verified
Crostini alia Napolitana,27,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n30,verified
Cucumber salad,182,Salads,,https://archive.org/details/italiancooking00daly/page/n185,verified
"Custard, rich steamed",192,Desserts,,https://archive.org/details/italiancooking00daly/page/n195,verified
Eels Fcrrara style,106,Mains,,https://archive.org/details/italiancooking00daly/page/n109,verified
"Eels, roast",106,Mains,,https://archive.org/details/italiancooking00daly/page/n109,verified
"Eels, stewed",107,Mains,,https://archive.org/details/italiancooking00daly/page/n110,verified
Egg and parsley sauce,199,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n202,verified
"Eggs, hard boiled, and salad",182,Salads,,https://archive.org/details/italiancooking00daly/page/n185,verified
"Eggs, scrambled, with cheese",99,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n102,verified
Eggs with rice,99,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n102,verified
Elbow macaroni pie,57,Mains,,https://archive.org/details/italiancooking00daly/page/n60,verified
Fagiano al Madera,159,Mains,,https://archive.org/details/italiancooking00daly/page/n162,verified
Fagioli alia provinciale,167,Sides,,https://archive.org/details/italiancooking00daly/page/n170,verified
Fagiolini al burro,165,Sides,,https://archive.org/details/italiancooking00daly/page/n168,verified
Fagiolini alia Romana,166,Sides,,https://archive.org/details/italiancooking00daly/page/n169,verified
Fagiolini in fricassea,166,Sides,,https://archive.org/details/italiancooking00daly/page/n169,verified
Fave al gunciale,168,Sides,,https://archive.org/details/italiancooking00daly/page/n171,verified
Fegato alia Milanese,143,Mains,,https://archive.org/details/italiancooking00daly/page/n146,verified
Fegato alia Spagnola,141,Mains,,https://archive.org/details/italiancooking00daly/page/n144,verified
Fegato alia Toscana,143,Mains,,https://archive.org/details/italiancooking00daly/page/n146,verified
Fegato alia Veneziana,144,Mains,,https://archive.org/details/italiancooking00daly/page/n147,verified
Fegato air Italiana,142,Mains,,https://archive.org/details/italiancooking00daly/page/n145,verified
"Fegato, flan di",145,Mains,,https://archive.org/details/italiancooking00daly/page/n148,verified
"Fegato, polpette di",145,Mains,,https://archive.org/details/italiancooking00daly/page/n148,verified
"Fennel, antipasto",22,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n25,verified
"Fennel, stuffed",22,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n25,verified
Fig fritters,187,Desserts,,https://archive.org/details/italiancooking00daly/page/n190,verified
Fish au gratin,102,Mains,,https://archive.org/details/italiancooking00daly/page/n105,verified
Fish cakes,103,Mains,,https://archive.org/details/italiancooking00daly/page/n106,verified
"Fish, Genoese style",115,Mains,,https://archive.org/details/italiancooking00daly/page/n118,verified
Fish in paper cases,118,Mains,,https://archive.org/details/italiancooking00daly/page/n121,verified
"Fish, mixed fried",121,Mains,,https://archive.org/details/italiancooking00daly/page/n124,verified
Fish salad,125,Mains,,https://archive.org/details/italiancooking00daly/page/n128,verified
"Fish, Sicilian fried",102,Mains,,https://archive.org/details/italiancooking00daly/page/n105,verified
"Fish, to boil",119,Mains,,https://archive.org/details/italiancooking00daly/page/n122,verified
"Fish, to roast",119,Mains,,https://archive.org/details/italiancooking00daly/page/n122,verified
Fish with haricot or butter beans,22,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n25,verified
"Flavourings, 12 - 19 Fortunata Ruocco's cold pepper antipasto",23,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n26,verified
"French beans, buttered",165,Sides,,https://archive.org/details/italiancooking00daly/page/n168,verified
"French beans, fricassee",166,Sides,,https://archive.org/details/italiancooking00daly/page/n169,verified
"French beans, Roman style",166,Sides,,https://archive.org/details/italiancooking00daly/page/n169,verified
Fricassee of artichokes,163,Sides,,https://archive.org/details/italiancooking00daly/page/n166,verified
"Fricassee, French beans",166,Sides,,https://archive.org/details/italiancooking00daly/page/n169,verified
"Fricassee, rabbit",161,Mains,,https://archive.org/details/italiancooking00daly/page/n164,verified
"Fricassee, veal",136,Mains,,https://archive.org/details/italiancooking00daly/page/n139,verified
Frittata ai carciofi,97,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n100,verified
Frittata ai funghi,96,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n99,verified
Frittata ai legumi,96,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n99,verified
Frittata ai prosciutto,97,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n100,verified
Frittata ai tartuffi,95,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n98,verified
Frittata al formaggio,96,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n99,verified
Frittata alia cipolle,97,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n100,verified
Frittata alia salsa di pomidoro,96,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n99,verified
Frittata col riso,98,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n101,verified
Frittata di patate,98,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n101,verified
Frittata farcita,97,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n100,verified
Frittata semplice,95,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n98,verified
Frittelle alia Fiorentina,188,Desserts,,https://archive.org/details/italiancooking00daly/page/n191,verified
"Fritters, apple",186,Desserts,,https://archive.org/details/italiancooking00daly/page/n189,verified
"Fritters, apricot",186,Desserts,,https://archive.org/details/italiancooking00daly/page/n189,verified
"Fritters, batter for",185,Desserts,,https://archive.org/details/italiancooking00daly/page/n188,verified
"Fritters, chestnut",188,Desserts,,https://archive.org/details/italiancooking00daly/page/n191,verified
"Fritters, fig",187,Desserts,,https://archive.org/details/italiancooking00daly/page/n190,verified
"Fritters, Florentine",188,Desserts,,https://archive.org/details/italiancooking00daly/page/n191,verified
"Fritters, peach",187,Desserts,,https://archive.org/details/italiancooking00daly/page/n190,verified
"Fritters, pear",186,Desserts,,https://archive.org/details/italiancooking00daly/page/n189,verified
"Fritters, plum",187,Desserts,,https://archive.org/details/italiancooking00daly/page/n190,verified
"Fritters, semolina",187,Desserts,,https://archive.org/details/italiancooking00daly/page/n190,verified
"Fritters, sweet",189,Desserts,,https://archive.org/details/italiancooking00daly/page/n192,verified
Fritto misto mare,121,Mains,,https://archive.org/details/italiancooking00daly/page/n124,verified
Fruit flan,194,Desserts,,https://archive.org/details/italiancooking00daly/page/n197,verified
Gardener's wife's salad,183,Salads,,https://archive.org/details/italiancooking00daly/page/n186,verified
"Garlic, soup",42,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n45,verified
Gavatoni,51,Mains,,https://archive.org/details/italiancooking00daly/page/n54,verified
Genoese fish soup,46,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n49,verified
Genoese rice,80,Mains,,https://archive.org/details/italiancooking00daly/page/n83,verified
"Gnocchi, alia Romana",73,Mains,,https://archive.org/details/italiancooking00daly/page/n76,verified
"Gnocchi, potato",72,Mains,,https://archive.org/details/italiancooking00daly/page/n75,verified
"Gnocchi, semolina",72,Mains,,https://archive.org/details/italiancooking00daly/page/n75,verified
Gnocchi with tomato sauce,73,Mains,,https://archive.org/details/italiancooking00daly/page/n76,verified
Green sauce,207,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n210,verified
"Grey mullet, grilled",124,Mains,,https://archive.org/details/italiancooking00daly/page/n127,verified
Ham omelette,97,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n100,verified
"Ham, sauce with cream",213,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n216,verified
Ham with spaghetti,59,Mains,,https://archive.org/details/italiancooking00daly/page/n62,verified
Hare in sweet sour sauce,157,Mains,,https://archive.org/details/italiancooking00daly/page/n160,verified
"Hare, stew",157,Mains,,https://archive.org/details/italiancooking00daly/page/n160,verified
Haricot bean soup,43,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n46,verified
Haricot beans,167,Sides,,https://archive.org/details/italiancooking00daly/page/n170,verified
Haricot beans with bacon,167,Sides,,https://archive.org/details/italiancooking00daly/page/n170,verified
Haricot beans with fish,22,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n25,verified
"Herbs, omelette with",95,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n98,verified
"Herrings, grilled",107,Mains,,https://archive.org/details/italiancooking00daly/page/n110,verified
Hollandaise sauce,205,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n208,verified
Insalata alia giardiniera,183,Salads,,https://archive.org/details/italiancooking00daly/page/n186,verified
"Kid, pot roast of",138,Mains,,https://archive.org/details/italiancooking00daly/page/n141,verified
"Kidneys, Bolognese style",148,Mains,,https://archive.org/details/italiancooking00daly/page/n151,verified
"Kidneys, stewed",147,Mains,,https://archive.org/details/italiancooking00daly/page/n150,verified
"Lamb, pot roast of",138,Mains,,https://archive.org/details/italiancooking00daly/page/n141,verified
"Lamb, roast",137,Mains,,https://archive.org/details/italiancooking00daly/page/n140,verified
Lasagne,49,Mains,,https://archive.org/details/italiancooking00daly/page/n52,verified
Lasagne al forno,64,Mains,,https://archive.org/details/italiancooking00daly/page/n67,verified
Lasagne imbottite,65,Mains,,https://archive.org/details/italiancooking00daly/page/n68,verified
Lasagne verdi,63,Mains,,https://archive.org/details/italiancooking00daly/page/n66,verified
Lentil soup,34,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n37,verified
Lettuce salad,182,Salads,,https://archive.org/details/italiancooking00daly/page/n185,verified
Lettuce soup,41,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n44,verified
Lingua alia salsa,149,Mains,,https://archive.org/details/italiancooking00daly/page/n152,verified
Lingua con olive,150,Mains,,https://archive.org/details/italiancooking00daly/page/n153,verified
Liver flan,145,Mains,,https://archive.org/details/italiancooking00daly/page/n148,verified
"Liver flan, Italian style",142,Mains,,https://archive.org/details/italiancooking00daly/page/n145,verified
"Liver flan, Milanese style",143,Mains,,https://archive.org/details/italiancooking00daly/page/n146,verified
"Liver flan, rissoles",145,Mains,,https://archive.org/details/italiancooking00daly/page/n148,verified
"Liver flan, sauce",210,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n213,verified
"Liver flan, Spanish style",141,Mains,,https://archive.org/details/italiancooking00daly/page/n144,verified
"Liver flan, Tuscan style",143,Mains,,https://archive.org/details/italiancooking00daly/page/n146,verified
"Liver flan, Venetian style",144,Mains,,https://archive.org/details/italiancooking00daly/page/n147,verified
Liver flan with artichokes,144,Mains,,https://archive.org/details/italiancooking00daly/page/n147,verified
"Lobster, boiled",104,Mains,,https://archive.org/details/italiancooking00daly/page/n107,verified
"Lobster, cold",104,Mains,,https://archive.org/details/italiancooking00daly/page/n107,verified
"Lobster, fried",105,Mains,,https://archive.org/details/italiancooking00daly/page/n108,verified
Macaroni,49,Mains,,https://archive.org/details/italiancooking00daly/page/n52,verified
"Macaroni, baked with cheese",58,Mains,,https://archive.org/details/italiancooking00daly/page/n61,verified
"Macaroni, baked with sour cream",59,Mains,,https://archive.org/details/italiancooking00daly/page/n62,verified
"Macaroni, pie, elbow",57,Mains,,https://archive.org/details/italiancooking00daly/page/n60,verified
Macaroni with broccoli,62,Mains,,https://archive.org/details/italiancooking00daly/page/n65,verified
Manzo alia massaia,131,Mains,,https://archive.org/details/italiancooking00daly/page/n134,verified
Manzo in umido,130,Mains,,https://archive.org/details/italiancooking00daly/page/n133,verified
Marinara sauce,218,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n221,verified
"Marrow, baby, fried",177,Sides,,https://archive.org/details/italiancooking00daly/page/n180,verified
"Marrow, baby, stewed",178,Sides,,https://archive.org/details/italiancooking00daly/page/n181,verified
"Marrow, soup alia Napolitana",41,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n44,verified
"Marrow, stuffed",178,Sides,,https://archive.org/details/italiancooking00daly/page/n181,verified
Marrow with tomato,179,Sides,,https://archive.org/details/italiancooking00daly/page/n182,verified
Marrows,177,Sides,,https://archive.org/details/italiancooking00daly/page/n180,verified
Mayonnaise,211,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n214,verified
Meat balls,35,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n38,verified
Meat balls with spaghetti,56,Mains,,https://archive.org/details/italiancooking00daly/page/n59,verified
Meat ravioli filling,70,Mains,,https://archive.org/details/italiancooking00daly/page/n73,verified
Meat sauce,215,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n218,verified
Meat sauce with mushrooms,215,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n218,verified
Melanzane alia Genovese,169,Sides,,https://archive.org/details/italiancooking00daly/page/n172,verified
Melanzane alia Napolitana,170,Sides,,https://archive.org/details/italiancooking00daly/page/n173,verified
Melanzane ripiene,170,Sides,,https://archive.org/details/italiancooking00daly/page/n173,verified
Meringues,194,Desserts,,https://archive.org/details/italiancooking00daly/page/n197,verified
Merluzzo alia Fiorentina,108,Mains,,https://archive.org/details/italiancooking00daly/page/n111,verified
Merluzzo in salsa,108,Mains,,https://archive.org/details/italiancooking00daly/page/n111,verified
Milk pudding with almonds,191,Desserts,,https://archive.org/details/italiancooking00daly/page/n194,verified
Mines tre Crecy,37,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n40,verified
Minestrone,32,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n35,verified
Mont Blanc,189,Desserts,,https://archive.org/details/italiancooking00daly/page/n192,verified
"Mullet, grey, grilled",124,Mains,,https://archive.org/details/italiancooking00daly/page/n127,verified
"Mullet, red",124,Mains,,https://archive.org/details/italiancooking00daly/page/n127,verified
"Mullet, red, fried",114,Mains,,https://archive.org/details/italiancooking00daly/page/n117,verified
"Mullet, red, Leghorn style",114,Mains,,https://archive.org/details/italiancooking00daly/page/n117,verified
"Mullet, red, Ligurian style",114,Mains,,https://archive.org/details/italiancooking00daly/page/n117,verified
"Mullet, red, Trieste style",115,Mains,,https://archive.org/details/italiancooking00daly/page/n118,verified
Mushroom omelette,96,Breakfast & Brunch,,https://archive.org/details/italiancooking00daly/page/n99,verified
Mushroom risotto,77,Mains,,https://archive.org/details/italiancooking00daly/page/n80,verified
Mushroom sauce (brown),200,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n203,verified
Mushroom sauce (white),200,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n203,verified
Mushroom and tomato sauce,214,Sauces & Condiments,,https://archive.org/details/italiancooking00daly/page/n217,verified
"Mushroom soup, cream of",44,Soups & Stews,,https://archive.org/details/italiancooking00daly/page/n47,verified
"Mushrooms, stuffed",24,Sides,appetizer,https://archive.org/details/italiancooking00daly/page/n27,verified
